['682716753374351360', 'person', 'wine', 'holding', 'fruit', 'picture']
['822223597842427905', 'sign', 'writing', 'baseball', 'business', 'lines']
['822223608856645633', 'man', 'wearing', 'woman', 'smiling', 'glass']
['822223613617000448', 'woman', 'wedding', 'wearing', 'cake', 'girl']
['822223618855890945', 'sign', 'white', 'close', 'street', 'sky']
['822223628917964800', 'wii', 'man', 'sign', 'book', 'picture']
['822223629278707713', 'people', 'party', 'business', 'wedding', 'men']
['822223646580240385', 'man', 'red', 'sign', 'shirt', 'suit']
['822223658110353408', 'cell', 'phone', 'phones', 'woman', 'sitting']
['822223672027021322', 'man', 'holding', 'woman', 'keyboard', 'plate']
['822223675730657280', 'man', 'wearing', 'keyboard', 'player', 'playing']
['822223679174144000', 'man', 'phone', 'sign', 'cell', 'keyboard']
['822223680893779968', 'woman', 'cake', 'man', 'eating', 'candles']
['822223695892647936', 'man', 'woman', 'phones', 'sitting', 'looking']
['822223703098306560', 'lit', 'candles', 'cake', 'pink', 'flowers']
['822223703631077376', 'truck', 'parking', 'car', 'lot', 'white']
['822223706315292673', 'people', 'lit', 'room', 'blurry', 'watching']
['822223706583875584', 'scissors', 'sign', 'writing', 'lines', 'white']
['822223714758619137', 'players', 'white', 'baseball', 'standing', 'man']
['822223717921124353', 'woman', 'cell', 'women', 'phones', 'phone']
['822223726410338304', 'white', 'sitting', 'glasses', 'table', 'display']
['822223728536862724', 'street', 'woman', 'sign', 'air', 'book']
['822223756756189185', 'woman', 'wearing', 'tie', 'phone', 'shirt']
['822223772551770112', 'sign', 'book', 'street', 'man', 'writing']
['822223772619067393', 'man', 'phone', 'cell', 'face', 'wearing']
['822223784144867328', 'pictures', 'different', 'people', 'picture', 'phones']
['822223798753579008', 'man', 'street', 'air', 'large', 'wedding']
['822223802021056512', 'men', 'man', 'standing', 'woman', 'suits']
['822223808534749184', 'black', 'laying', 'sitting', 'bear', 'cat']
['822223809151377408', 'game', 'man', 'wii', 'blue', 'player']
['822223834765991937', 'car', 'parking', 'lot', 'road', 'parked']
['822223847780917250', 'man', 'suit', 'tie', 'wearing', 'woman']
['822223852512153600', 'man', 'holding', 'sign', 'standing', 'uniform']
['822223856463151105', 'woman', 'phone', 'talking', 'cell', 'sitting']
['822223872695173120', 'sign', 'holding', 'woman', 'smiling', 'sitting']
['822223875257700352', 'man', 'person', 'picture', 'laying', 'blurry']
['822223878806044672', 'standing', 'picture', 'people', 'women', 'wine']
['822223886066458624', 'sitting', 'types', 'remote', 'close', 'television']
['822223892995510272', 'people', 'near', 'outdoor', 'city', 'flowers']
['822223898850758657', 'holding', 'picture', 'photo', 'wearing', 'woman']
['822223911131566082', 'laying', 'bed', 'cat', 'sleeping', 'couch']
['822223925312704512', 'group', 'people', 'standing', 'posing', 'men']
['822223957935976448', 'man', 'woman', 'holding', 'picture', 'standing']
['822223962511843328', 'white', 'person', 'cat', 'sitting', 'mouse']
['822223975023603712', 'table', 'food', 'bowl', 'salad', 'sitting']
['822223976478830592', 'woman', 'holding', 'book', 'remote', 'picture']
['822223980300029956', 'lit', 'red', 'lights', 'light', 'night']
['822223988797493248', 'man', 'woman', 'cell', 'picture', 'phone']
['822223990617817089', 'playing', 'woman', 'man', 'game', 'wii']
['822223993138724864', 'sign', 'air', 'baseball', 'white', 'team']
['822223993226792961', 'woman', 'wearing', 'man', 'tie', 'young']
['822224019596443648', 'cake', 'sitting', 'birthday', 'girl', 'wedding']
['822224022528262146', 'man', 'holding', 'cell', 'phone', 'person']
['822224074143371264', 'women', 'group', 'people', 'woman', 'playing']
['822224086004826112', 'player', 'air', 'game', 'controllers', 'sign']
['822224089351786496', 'man', 'picture', 'playing', 'game', 'video']
['822224090165628929', 'people', 'man', 'group', 'playing', 'games']
['822224105692889092', 'people', 'group', 'table', 'men', 'sitting']
['822224115553697792', 'woman', 'display', 'picture', 'photo', 'plate']
['822224118145843201', 'stack', 'sitting', 'white', 'close', 'cover']
['822224122830790657', 'woman', 'man', 'standing', 'wedding', 'cell']
['822224135237619712', 'flying', 'airplane', 'plane', 'airplanes', 'runway']
['822224136688771072', 'sign', 'stop', 'street', 'signs', 'road']
['822224148877348867', 'sign', 'white', 'box', 'air', 'street']
['822224170893406209', 'street', 'people', 'crowd', 'city', 'standing']
['822224171895836672', 'sign', 'writing', 'book', 'lines', 'white']
['822224174349488129', 'people', 'pictures', 'watching', 'boy', 'group']
['822224182444433408', 'phone', 'cell', 'man', 'street', 'talking']
['822224196155510784', 'people', 'man', 'standing', 'watching', 'crowd']
['822224200760836096', 'phone', 'child', 'boy', 'cell', 'smiling']
['822224206851141633', 'men', 'standing', 'group', 'posing', 'man']
['822224222068109312', 'woman', 'man', 'standing', 'mirror', 'looking']
['822224229433298944', 'people', 'crowd', 'group', 'party', 'tables']
['822224231777771520', 'wearing', 'man', 'boy', 'young', 'tie']
['822224237905793024', 'people', 'street', 'crowd', 'city', 'group']
['822224238165757953', 'men', 'standing', 'posing', 'dressed', 'picture']
['822224239474462721', 'woman', 'looking', 'wearing', 'standing', 'man']
['822224239612694528', 'woman', 'sign', 'giraffe', 'standing', 'tree']
['822224275469991940', 'red', 'sign', 'sitting', 'building', 'black']
['822224281077563392', 'wearing', 'toothbrush', 'glasses', 'blue', 'mouth']
['822224281287479296', 'woman', 'man', 'people', 'cell', 'phone']
['822224282893877248', 'polar', 'green', 'window', 'bear', 'sitting']
['822224305748443137', 'man', 'tie', 'pink', 'wearing', 'shirt']
['822224306033684481', 'woman', 'cell', 'phone', 'people', 'giraffe']
['822224322639134722', 'keyboard', 'black', 'christmas', 'sitting', 'television']
['822224334324432896', 'man', 'woman', 'phone', 'cell', 'talking']
['822224343941967872', 'scissors', 'pair', 'cake', 'pink', 'red']
['822224345951064064', 'man', 'sign', 'suit', 'wearing', 'photo']
['822224364817022977', 'phone', 'woman', 'cell', 'women', 'picture']
['822224367576752128', 'sitting', 'red', 'lit', 'display', 'colored']
['822224371334791168', 'woman', 'sitting', 'book', 'wearing', 'keyboard']
['822224373545209857', 'player', 'baseball', 'man', 'bat', 'ball']
['822224374157561856', 'air', 'man', 'person', 'riding', 'snow']
['822224387298459648', 'crowd', 'keyboard', 'herd', 'black', 'standing']
['822224391324864512', 'people', 'man', 'men', 'suits', 'standing']
['822224398371454976', 'keyboard', 'photo', 'book', 'picture', 'flowers']
['822224404042153984', 'white', 'air', 'cat', 'animal', 'playing']
['822224408727212032', 'red', 'scissors', 'pair', 'man', 'person']
['822224417958674432', 'man', 'woman', 'playing', 'standing', 'game']
['822224422190940162', 'man', 'phones', 'men', 'woman', 'standing']
['822224429900034048', 'sign', 'says', 'writing', 'white', 'lines']
['822224431741370369', 'people', 'street', 'crowd', 'group', 'walking']
['822224446610178049', 'woman', 'girl', 'sitting', 'phone', 'hair']
['822224449919389696', 'car', 'parking', 'parked', 'lot', 'surfboard']
['822224459771744257', 'yellow', 'frisbee', 'man', 'beach', 'orange']
['822224470458986496', 'woman', 'women', 'people', 'girls', 'standing']
['822224470630875137', 'people', 'group', 'men', 'standing', 'suits']
['822224477090148352', 'sign', 'wii', 'writing', 'says', 'white']
['822224477580771328', 'woman', 'men', 'man', 'sitting', 'bench']
['822224488695623680', 'group', 'woman', 'women', 'girls', 'people']
['822224507213664256', 'red', 'lit', 'light', 'wearing', 'dark']
['822224509948362753', 'woman', 'man', 'shirt', 'keyboard', 'child']
['822224521948266496', 'street', 'glass', 'wine', 'city', 'water']
['822224526373175302', 'snow', 'car', 'parking', 'parked', 'lot']
['822224526960259072', 'sign', 'street', 'road', 'signs', 'pole']
['822224526985396224', 'players', 'soccer', 'cake', 'men', 'baseball']
['822224528571043840', 'sign', 'writing', 'table', 'picture', 'sitting']
['822224531515392000', 'sign', 'street', 'people', 'woman', 'white']
['822224541409746944', 'man', 'street', 'woman', 'watching', 'city']
['822224563887030276', 'man', 'woman', 'standing', 'holding', 'young']
['822224583625416704', 'laying', 'open', 'wearing', 'blanket', 'piece']
['822224600830513153', 'cat', 'black', 'white', 'laying', 'hat']
['822224617087574017', 'flowers', 'window', 'white', 'vases', 'blurry']
['822224622225502208', 'sign', 'man', 'street', 'business', 'writing']
['822224623144030208', 'tennis', 'woman', 'court', 'racket', 'holding']
['822224625526566913', 'keyboard', 'sign', 'store', 'sitting', 'flowers']
['822224630828003328', 'coffee', 'table', 'cup', 'scissors', 'box']
['822224651724034049', 'city', 'street', 'night', 'lights', 'lit']
['822224655972990977', 'white', 'sheet', 'wii', 'paper', 'controller']
['822224656182771714', 'people', 'man', 'group', 'playing', 'sitting']
['822224657621405696', 'people', 'group', 'picture', 'different', 'holding']
['822224660997832704', 'photo', 'holding', 'white', 'picture', 'phone']
['822224673048002561', 'book', 'picture', 'cover', 'sitting', 'keyboard']
['822224673987592192', 'street', 'city', 'bus', 'people', 'busy']
['822224678370574337', 'scissors', 'table', 'yellow', 'displayed', 'wall']
['822224679242989569', 'woman', 'man', 'standing', 'holding', 'player']
['822224692350218242', 'man', 'woman', 'eating', 'cell', 'phone']
['822224696473096193', 'wine', 'woman', 'glass', 'man', 'standing']
['822224698310168577', 'woman', 'phone', 'cell', 'talking', 'girl']
['822224701925818370', 'red', 'cover', 'table', 'racket', 'man']
['822224708015898625', 'woman', 'phone', 'cell', 'smiling', 'picture']
['822224710469615617', 'red', 'large', 'colorful', 'pink', 'colored']
['822224720091287554', 'sign', 'street', 'white', 'says', 'writing']
['822224720519188480', 'lines', 'book', 'parking', 'game', 'highway']
['822224726152122369', 'woman', 'shoes', 'cake', 'chocolate', 'lady']
['822224729801162753', 'number', 'soccer', 'smart', 'train', 'like']
['822224742346158080', 'air', 'white', 'large', 'sky', 'sitting']
['822224746880208896', 'sign', 'white', 'table', 'writing', 'street']
['822224750969847808', 'board', 'red', 'scissors', 'cutting', 'pair']
['822224755818369025', 'grass', 'plane', 'polar', 'standing', 'ball']
['822224762437009409', 'group', 'women', 'woman', 'girls', 'people']
['822224767336009731', 'woman', 'people', 'standing', 'wearing', 'man']
['822224772670963712', 'colored', 'sitting', 'table', 'vase', 'scissors']
['822224775070314496', 'woman', 'wearing', 'young', 'sitting', 'tie']
['822224790308069377', 'man', 'woman', 'sitting', 'phone', 'cell']
['822224797295902720', 'sign', 'street', 'air', 'writing', 'player']
['822224799288147969', 'man', 'men', 'cake', 'phones', 'cell']
['822224800487735297', 'bowl', 'colored', 'black', 'glass', 'lit']
['822224808897290242', 'man', 'kitchen', 'child', 'woman', 'standing']
['822224814681124864', 'sign', 'white', 'building', 'close', 'graffiti']
['822224821794770945', 'man', 'sitting', 'person', 'couch', 'laptop']
['822224826844647424', 'view', 'city', 'driving', 'street', 'airplane']
['822224831173296132', 'man', 'blue', 'wearing', 'suit', 'tie']
['822224837959565312', 'woman', 'girl', 'doughnut', 'mouth', 'man']
['822224841004576768', 'desk', 'television', 'screen', 'tv', 'turned']
['822224869232414720', 'men', 'table', 'man', 'food', 'woman']
['822224873330094080', 'cell', 'women', 'people', 'phones', 'sitting']
['822224879365726208', 'snow', 'white', 'street', 'sign', 'covered']
['822224886269546496', 'black', 'dog', 'white', 'playing', 'sitting']
['822224890564636672', 'man', 'kitchen', 'working', 'woman', 'sitting']
['822224894561845248', 'sitting', 'playing', 'woman', 'girl', 'young']
['822224899905196032', 'ocean', 'man', 'person', 'surfer', 'riding']
['822224902828814336', 'woman', 'man', 'phone', 'car', 'train']
['822224924739858432', 'man', 'people', 'mirror', 'blurry', 'woman']
['822224963402919937', 'sign', 'book', 'player', 'game', 'cover']
['822224968209469442', 'street', 'parking', 'woman', 'meter', 'police']
['822224970617126914', 'woman', 'man', 'cell', 'phone', 'picture']
['822224985494142976', 'photo', 'standing', 'people', 'giraffes', 'trees']
['822225004251254786', 'lit', 'oven', 'pizza', 'light', 'sitting']
['822225009716396032', 'people', 'man', 'picture', 'taking', 'mirror']
['822225013541572611', 'woman', 'phone', 'cell', 'man', 'talking']
['822225014711795722', 'man', 'phone', 'holding', 'standing', 'cell']
['822225021628203008', 'cell', 'remote', 'phone', 'writing', 'parking']
['822225021728948224', 'woman', 'cell', 'phone', 'man', 'talking']
['822225024891359232', 'phone', 'cell', 'cellphone', 'book', 'table']
['822225027508609024', 'cake', 'man', 'sign', 'holding', 'picture']
['822225033552658432', 'dog', 'looking', 'standing', 'camera', 'sitting']
['822225038656970752', 'holding', 'boy', 'young', 'woman', 'man']
['822225040271872001', 'man', 'woman', 'walking', 'suit', 'standing']
['822225059842506752', 'man', 'woman', 'picture', 'smiling', 'wearing']
['822225067568340992', 'screen', 'television', 'tv', 'background', 'watching']
['822225081346691072', 'sign', 'wall', 'white', 'sky', 'writing']
['822225086463803392', 'umbrellas', 'sky', 'sign', 'hanging', 'roof']
['822225090012151808', 'sign', 'holding', 'street', 'photo', 'cell']
['822225093585580032', 'woman', 'phone', 'cell', 'wearing', 'shirt']
['822225097096359936', 'man', 'suit', 'wearing', 'tie', 'young']
['822225099105259520', 'woman', 'phone', 'cell', 'talking', 'pink']
['822225117770055680', 'group', 'standing', 'people', 'men', 'street']
['822225126179696640', 'woman', 'people', 'table', 'standing', 'holding']
['822225140041875456', 'sign', 'holding', 'air', 'picture', 'street']
['822225147855716352', 'sign', 'street', 'signs', 'blue', 'turn']
['822225150351470592', 'man', 'tie', 'wearing', 'shirt', 'woman']
['822225159658450945', 'woman', 'child', 'bed', 'young', 'wearing']
['822225165614333952', 'man', 'holding', 'cell', 'phone', 'boy']
['822225176884576256', 'dog', 'brown', 'woman', 'sitting', 'wearing']
['822225177719296000', 'picture', 'man', 'luggage', 'suitcase', 'photo']
['822225191313018883', 'playing', 'air', 'frisbee', 'man', 'holding']
['822225193120604160', 'woman', 'picture', 'brushing', 'standing', 'lady']
['822225202767626240', 'woman', 'young', 'holding', 'standing', 'girl']
['822225213379248129', 'green', 'man', 'holding', 'red', 'shirt']
['822225219917971456', 'woman', 'shirt', 'wearing', 'pink', 'red']
['822225225324593152', 'man', 'scissors', 'pair', 'sitting', 'holding']
['822225236896739328', 'white', 'sign', 'street', 'black', 'air']
['822225240910626816', 'city', 'street', 'night', 'lit', 'lights']
['822225245645914113', 'white', 'air', 'sign', 'sky', 'photo']
['822225261424967681', 'phone', 'cell', 'holding', 'man', 'keyboard']
['822225261995446272', 'blurry', 'close', 'picture', 'lying', 'cat']
['822225268408512512', 'bed', 'dark', 'lit', 'night', 'light']
['822225289686106112', 'dog', 'standing', 'bed', 'laying', 'small']
['822225294929039362', 'keyboard', 'black', 'cat', 'mouse', 'desk']
['822225296761884672', 'woman', 'tie', 'man', 'wearing', 'phone']
['822225305779785730', 'cat', 'keyboard', 'black', 'mouse', 'white']
['822225326071828481', 'man', 'scissors', 'holding', 'young', 'boy']
['822225337920745473', 'horse', 'wearing', 'dog', 'brown', 'animal']
['822225342593122304', 'pizza', 'lit', 'sitting', 'blurry', 'plate']
['822225345998913536', 'man', 'people', 'mirror', 'blurry', 'woman']
['822225346296684544', 'boy', 'looking', 'young', 'woman', 'standing']
['822225347026370560', 'cat', 'hat', 'blue', 'laying', 'table']
['822225347320172544', 'beach', 'bench', 'sandy', 'snow', 'trees']
['822225353305444358', 'woman', 'pink', 'girl', 'wearing', 'purple']
['822225359076814849', 'street', 'sign', 'lines', 'way', 'signs']
['822225364470661122', 'street', 'people', 'man', 'woman', 'standing']
