['682716753374351360', 'different', 'display', 'types', 'sitting', 'donuts']
['822950593895374848', 'clock', 'man', 'grass', 'sitting', 'sign']
['822950607795339265', 'sign', 'man', 'street', 'people', 'writing']
['822950612908343298', 'man', 'sitting', 'holding', 'woman', 'wearing']
['822950623091924994', 'picture', 'sitting', 'white', 'black', 'baseball']
['822950624153260034', 'sitting', 'plate', 'cake', 'white', 'bread']
['822950628041199618', 'sign', 'man', 'street', 'holding', 'woman']
['822950638854270976', 'man', 'picture', 'men', 'people', 'holding']
['822950639181303808', 'trees', 'tree', 'forest', 'sitting', 'field']
['822950646903164928', 'skateboard', 'man', 'air', 'trick', 'skateboarder']
['822950695611428865', 'street', 'road', 'traffic', 'fence', 'cars']
['822950696026652675', 'holding', 'group', 'people', 'standing', 'woman']
['822950699185139716', 'green', 'sitting', 'sit', 'people', 'bunch']
['822950714016206848', 'bench', 'man', 'baseball', 'sitting', 'wearing']
['822950717384228864', 'group', 'standing', 'posing', 'picture', 'men']
['822950728532520960', 'man', 'woman', 'phone', 'holding', 'cell']
['822950737294557184', 'sitting', 'woman', 'girl', 'holding', 'young']
['822950744382984192', 'picture', 'sign', 'black', 'white', 'sitting']
['822950746794639360', 'man', 'men', 'people', 'sitting', 'sign']
['822950757678845952', 'man', 'sitting', 'people', 'men', 'riding']
['822950759855747072', 'man', 'sign', 'holding', 'woman', 'street']
['822950763265658882', 'man', 'skateboard', 'ball', 'player', 'court']
['822950764364660736', 'cat', 'laying', 'dog', 'white', 'black']
['822950773508239360', 'sitting', 'black', 'white', 'flowers', 'glass']
['822950780504252416', 'man', 'woman', 'sitting', 'phone', 'cell']
['822950781196398593', 'man', 'woman', 'holding', 'player', 'baseball']
['822950803577180160', 'bananas', 'green', 'sitting', 'man', 'fruit']
['822950805770747904', 'sitting', 'donut', 'donuts', 'laying', 'table']
['822950807398191105', 'man', 'men', 'suits', 'picture', 'suit']
['822950817149882368', 'people', 'standing', 'man', 'plane', 'motorcycle']
['822950828055138304', 'man', 'woman', 'wearing', 'holding', 'people']
['822950828294205447', 'car', 'truck', 'parked', 'sitting', 'white']
['822950840168226817', 'sign', 'street', 'signs', 'different', 'traffic']
['822950847013355520', 'food', 'display', 'stuffed', 'sitting', 'donuts']
['822950855993196544', 'men', 'man', 'holding', 'sitting', 'group']
['822950865925500928', 'man', 'holding', 'woman', 'wearing', 'hat']
['822950871935909889', 'baseball', 'man', 'holding', 'bat', 'player']
['822950874339102721', 'group', 'people', 'holding', 'baseball', 'sitting']
['822950874679037953', 'sitting', 'men', 'group', 'women', 'bench']
['822950881595453440', 'sitting', 'white', 'black', 'close', 'car']
['822950885932355586', 'team', 'soccer', 'group', 'field', 'players']
['822950894148808704', 'woman', 'man', 'holding', 'cell', 'wearing']
['822950904059961344', 'man', 'baseball', 'sign', 'people', 'picture']
['822950911026696195', 'man', 'holding', 'taking', 'men', 'airplane']
['822950917104340992', 'man', 'air', 'skateboard', 'trick', 'jumping']
['822950926990262272', 'man', 'playing', 'men', 'baseball', 'player']
['822950935391518721', 'red', 'trees', 'christmas', 'tree', 'lights']
['822950942941343745', 'playing', 'court', 'tennis', 'man', 'ball']
['822950970501910528', 'man', 'sitting', 'phone', 'holding', 'wearing']
['822950970502037504', 'people', 'crowd', 'group', 'large', 'parade']
['822950971252867072', 'sign', 'different', 'sitting', 'street', 'pictures']
['822950975283466240', 'people', 'group', 'man', 'street', 'men']
['822950979230253056', 'traffic', 'light', 'sign', 'red', 'street']
['822950995370115072', 'black', 'picture', 'white', 'sign', 'photo']
['822951014701547520', 'group', 'men', 'sitting', 'people', 'women']
['822951018388393985', 'truck', 'road', 'street', 'parked', 'bus']
['822951020775043072', 'air', 'man', 'playing', 'jumping', 'men']
['822951031512256512', 'man', 'cell', 'phone', 'woman', 'people']
['822951037065719808', 'sign', 'man', 'signs', 'street', 'standing']
['822951053306068997', 'skateboard', 'man', 'sitting', 'yellow', 'trick']
['822951053951799297', 'man', 'holding', 'street', 'bear', 'teddy']
['822951084977192960', 'man', 'suit', 'wearing', 'holding', 'boy']
['822951085048332288', 'sitting', 'teddy', 'stuffed', 'people', 'group']
['822951085828501504', 'man', 'suit', 'tie', 'wearing', 'standing']
['822951089469325314', 'white', 'black', 'wearing', 'dog', 'sitting']
['822951090903719940', 'man', 'suit', 'holding', 'woman', 'wearing']
['822951095769165825', 'man', 'standing', 'holding', 'men', 'tennis']
['822951096125718529', 'sitting', 'white', 'plane', 'flying', 'sky']
['822951098423988224', 'black', 'white', 'picture', 'photo', 'baseball']
['822951105411895298', 'man', 'wearing', 'face', 'holding', 'hat']
['822951129877192704', 'man', 'player', 'baseball', 'air', 'ball']
['822951130745438209', 'sitting', 'table', 'people', 'men', 'man']
['822951155076624385', 'woman', 'wearing', 'face', 'phone', 'cell']
['822951166317330433', 'street', 'sign', 'man', 'sitting', 'laying']
['822951167466569728', 'man', 'phone', 'taking', 'woman', 'cell']
['822951167785312256', 'cell', 'phone', 'people', 'woman', 'man']
['822951170557825029', 'black', 'picture', 'white', 'photo', 'sitting']
['822951170616545283', 'sitting', 'bench', 'men', 'people', 'group']
['822951173745508352', 'sitting', 'man', 'table', 'people', 'working']
['822951174999404546', 'sign', 'street', 'man', 'woman', 'holding']
['822951184621338624', 'people', 'man', 'skateboard', 'group', 'sitting']
['822951185871052800', 'man', 'sitting', 'wearing', 'woman', 'skateboard']
['822951192774873088', 'man', 'wearing', 'standing', 'holding', 'woman']
['822951197543895042', 'people', 'man', 'sign', 'group', 'game']
['822951198479224833', 'man', 'standing', 'holding', 'wearing', 'baseball']
['822951209581559809', 'teddy', 'stuffed', 'people', 'bears', 'store']
['822951212827967488', 'woman', 'holding', 'doughnut', 'donut', 'eating']
['822951214937731072', 'man', 'men', 'woman', 'sitting', 'holding']
['822951221581508608', 'fence', 'standing', 'wire', 'horses', 'cows']
['822951223414456320', 'man', 'sign', 'sitting', 'woman', 'holding']
['822951231727501313', 'man', 'riding', 'horse', 'sitting', 'dog']
['822951233573023744', 'woman', 'looking', 'sitting', 'man', 'picture']
['822951238086041600', 'people', 'man', 'game', 'sitting', 'men']
['822951249272328192', 'clock', 'face', 'white', 'sitting', 'close']
['822951270373883904', 'teddy', 'stuffed', 'bear', 'sitting', 'bears']
['822951272538050561', 'man', 'black', 'holding', 'sign', 'baseball']
['822951272764555267', 'boy', 'young', 'sitting', 'playing', 'holding']
['822951272894648324', 'man', 'holding', 'sitting', 'woman', 'table']
['822951283124539395', 'playing', 'man', 'game', 'wii', 'men']
['822951287536939009', 'people', 'group', 'kites', 'field', 'crowd']
['822951293803110401', 'man', 'people', 'flying', 'sitting', 'street']
['822951300518346752', 'street', 'signs', 'sign', 'people', 'man']
['822951315105923072', 'man', 'sitting', 'woman', 'people', 'teddy']
['822951315311644673', 'people', 'man', 'laying', 'truck', 'sleeping']
['822951318901821442', 'man', 'bear', 'street', 'holding', 'sign']
['822951327470714880', 'sitting', 'table', 'group', 'people', 'pizza']
['822951335112966144', 'sign', 'street', 'signs', 'store', 'man']
['822951337717624840', 'people', 'group', 'men', 'wearing', 'standing']
['822951340984926208', 'white', 'car', 'truck', 'sitting', 'parked']
['822951349134487552', 'sign', 'red', 'writing', 'sitting', 'picture']
['822951376040919045', 'sign', 'man', 'street', 'signs', 'holding']
['822951381564723200', 'man', 'woman', 'black', 'skateboard', 'holding']
['822951393531072513', 'people', 'crowd', 'man', 'playing', 'group']
['822951394843983873', 'group', 'people', 'sign', 'truck', 'street']
['822951404020994050', 'tennis', 'men', 'man', 'player', 'players']
['822951409947738112', 'man', 'baseball', 'sitting', 'player', 'skateboard']
['822951413173157890', 'man', 'wearing', 'hat', 'holding', 'blue']
['822951416654348290', 'man', 'holding', 'baseball', 'sign', 'wearing']
['822951430948585472', 'trees', 'tree', 'sitting', 'street', 'people']
['822951434945724416', 'man', 'picture', 'black', 'wearing', 'suit']
['822951437227491328', 'street', 'trees', 'people', 'tree', 'black']
['822951438292807680', 'flowers', 'vase', 'flower', 'vegetables', 'table']
['822951440851341312', 'man', 'sign', 'holding', 'woman', 'men']
['822951451085434880', 'woman', 'holding', 'phone', 'man', 'cell']
['822951456714162176', 'people', 'colorful', 'man', 'group', 'colored']
['822951477631131650', 'sitting', 'scissors', 'building', 'hanging', 'pair']
['822951479262621697', 'man', 'wearing', 'suit', 'standing', 'woman']
['822951480676220929', 'people', 'luggage', 'airport', 'waiting', 'store']
['822951483368992768', 'water', 'night', 'sitting', 'view', 'sun']
['822951484165857281', 'people', 'crowd', 'large', 'man', 'umbrellas']
['822951487433273345', 'pizza', 'toppings', 'cheese', 'sitting', 'tomatoes']
['822951494416814080', 'court', 'tennis', 'match', 'game', 'player']
['822951498522857472', 'man', 'sign', 'people', 'men', 'standing']
['822951501358362625', 'man', 'holding', 'wearing', 'couch', 'hat']
['822951502776070144', 'black', 'white', 'picture', 'photo', 'sitting']
['822951505535897601', 'sitting', 'flowers', 'tree', 'trees', 'people']
['822951507792379904', 'sitting', 'street', 'white', 'cat', 'road']
['822951513895137280', 'teddy', 'people', 'holding', 'bear', 'wearing']
['822951529640501249', 'teddy', 'bear', 'holding', 'sitting', 'stuffed']
['822951535730692096', 'man', 'black', 'sitting', 'laying', 'skateboard']
['822951565627629574', 'baseball', 'boy', 'man', 'bat', 'holding']
['822951570232905728', 'player', 'man', 'ball', 'baseball', 'court']
['822951587668783108', 'black', 'white', 'picture', 'sitting', 'photo']
['822951596879474689', 'soccer', 'man', 'playing', 'field', 'ball']
['822951597424701440', 'people', 'crowd', 'filled', 'trees', 'large']
['822951598615736320', 'men', 'bench', 'sitting', 'people', 'group']
['822951598787702784', 'sign', 'street', 'signs', 'sitting', 'different']
['822951626659004416', 'street', 'people', 'city', 'man', 'riding']
['822951650138591232', 'holding', 'man', 'woman', 'wearing', 'sitting']
['822951667918376961', 'sitting', 'man', 'woman', 'street', 'luggage']
['822951670351011841', 'man', 'sitting', 'holding', 'woman', 'phone']
['822951684678778881', 'night', 'street', 'lights', 'cars', 'road']
['822951707244134400', 'street', 'cars', 'traffic', 'lights', 'road']
['822951710356307968', 'men', 'standing', 'man', 'people', 'couple']
['822951723350142976', 'sitting', 'white', 'table', 'picture', 'refrigerator']
['822951735366852608', 'sitting', 'people', 'teddy', 'stuffed', 'group']
['822951737074089984', 'soccer', 'playing', 'frisbee', 'men', 'ball']
['822951739858898944', 'sign', 'street', 'signs', 'pole', 'road']
['822951750361554944', 'couch', 'sitting', 'laying', 'man', 'red']
['822951756522848258', 'sign', 'street', 'sitting', 'road', 'writing']
['822951759463219200', 'sitting', 'sign', 'table', 'hanging', 'different']
['822951780438994944', 'people', 'crowd', 'group', 'sitting', 'large']
['822951793302917121', 'man', 'suit', 'tie', 'wearing', 'holding']
['822951794108170240', 'man', 'sitting', 'people', 'airplane', 'baseball']
['822951796960202752', 'man', 'surfboard', 'standing', 'holding', 'woman']
['822951801305452545', 'room', 'living', 'people', 'sitting', 'man']
['822951860151664645', 'sign', 'picture', 'sitting', 'different', 'white']
['822951864199249924', 'man', 'standing', 'holding', 'wall', 'skateboard']
['822951865365176325', 'man', 'sitting', 'holding', 'black', 'men']
['822951881504935936', 'people', 'street', 'man', 'signs', 'walking']
['822951908008566784', 'group', 'team', 'people', 'sitting', 'picture']
['822951913310265344', 'couch', 'sitting', 'man', 'laying', 'people']
['822951914258178048', 'sign', 'picture', 'white', 'black', 'sitting']
['822951916116262915', 'black', 'picture', 'white', 'sign', 'photo']
['822951916518797313', 'sun', 'sitting', 'road', 'red', 'view']
['822951925364748288', 'sitting', 'man', 'wall', 'picture', 'sign']
['822951932838952962', 'man', 'men', 'standing', 'holding', 'playing']
['822951936190271491', 'man', 'woman', 'picture', 'wearing', 'men']
['822951941798039552', 'sitting', 'bench', 'laying', 'man', 'black']
['822951945367420928', 'playing', 'living', 'man', 'sitting', 'room']
['822951965466333184', 'man', 'woman', 'holding', 'face', 'wearing']
['822951971544072193', 'man', 'player', 'tennis', 'ball', 'playing']
['822951976367431680', 'man', 'woman', 'picture', 'wearing', 'men']
['822951986077179906', 'sitting', 'people', 'cell', 'group', 'woman']
['822951992028962819', 'holding', 'man', 'boy', 'standing', 'playing']
['822951999247413248', 'baseball', 'player', 'man', 'bat', 'holding']
['822952005903601664', 'sitting', 'man', 'woman', 'table', 'sits']
['822952015168991232', 'man', 'holding', 'baseball', 'men', 'group']
['822952016234344449', 'man', 'holding', 'wearing', 'suit', 'tie']
['822952017236660224', 'sitting', 'woman', 'man', 'train', 'looking']
['822952018444623872', 'trees', 'road', 'sitting', 'area', 'plants']
['822952019438735360', 'tree', 'sitting', 'sky', 'trees', 'flying']
['822952020151824384', 'sitting', 'bench', 'man', 'laying', 'woman']
['822952029626765312', 'people', 'crowd', 'street', 'umbrellas', 'large']
['822952031279321088', 'sitting', 'bed', 'table', 'flowers', 'colored']
['822952033795850240', 'cake', 'sitting', 'white', 'board', 'wall']
['822952034353741826', 'sign', 'street', 'signs', 'sitting', 'road']
['822952048241049601', 'people', 'man', 'luggage', 'sitting', 'street']
['822952058554826752', 'frisbee', 'black', 'dog', 'red', 'white']
['822952059213332480', 'man', 'air', 'jump', 'wearing', 'trick']
['822952063227273216', 'man', 'baseball', 'holding', 'wearing', 'player']
['822952063315259392', 'man', 'refrigerator', 'men', 'group', 'people']
['822952079320825856', 'sky', 'flying', 'black', 'air', 'sign']
['822952093896048645', 'man', 'sitting', 'woman', 'laying', 'bed']
['822952114511118347', 'skateboard', 'riding', 'man', 'wearing', 'red']
['822952115735625728', 'man', 'men', 'woman', 'people', 'standing']
['822952117358985216', 'sitting', 'wearing', 'brown', 'vase', 'close']
['822952122425675777', 'man', 'wearing', 'phone', 'taking', 'woman']
['822952126682955776', 'baseball', 'player', 'holding', 'man', 'sign']
['822952139068768256', 'men', 'standing', 'group', 'people', 'holding']
['822952152779915269', 'boy', 'skateboard', 'young', 'holding', 'woman']
['822952155342508032', 'people', 'crowd', 'large', 'group', 'street']
['822952158144425990', 'man', 'wearing', 'white', 'woman', 'holding']
['822952160639844352', 'trees', 'tree', 'sitting', 'people', 'filled']
['822952163001376768', 'women', 'sign', 'men', 'bench', 'standing']
['822952169552904196', 'man', 'wearing', 'phone', 'cell', 'woman']
['822952170387554304', 'man', 'suit', 'standing', 'wearing', 'tie']
['822952185042530305', 'sitting', 'man', 'couch', 'laying', 'people']
['822952197562302464', 'people', 'crowd', 'large', 'outside', 'kites']
['822952201039581184', 'people', 'crowd', 'man', 'group', 'sitting']
['822952203082223616', 'sign', 'man', 'street', 'holding', 'sitting']
['822952205565071360', 'team', 'tennis', 'players', 'men', 'holding']
['822952218244452352', 'sign', 'street', 'signs', 'different', 'writing']
['822952218412335108', 'team', 'group', 'picture', 'men', 'sitting']
['822952219486076928', 'wii', 'laying', 'holding', 'sign', 'person']
['822952222220779521', 'holding', 'woman', 'sitting', 'boy', 'young']
